NU_INSCRICAO,NU_NOTA_MT
188cde61038965b9bc1c874f7d81f3fd7c3815f0,670.5624343226026
6a2aa4caed6c6be94439dcd364528079b131287a,484.76557724788324
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,479.1627432661735
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,485.78869882687195
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,431.68332974006944
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,473.11809512775073
92d49b237a1812dc06948114e9d1ed2ef1b46768,599.4054592742879
7a48ae2165b2829894c952ab60838a7af20168e0,502.9141990373058
1ad51bbf7c21c610b0ac548d521f32e674fb524f,473.13487642102905
835ce6032947fb96ecde73b33b6caf66ae4e556d,499.98737347201893
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,465.45256783966227
425f9cc3da2ba9f7456741f422840246688bbda8,391.6266089191615
b6e88ccc0391dece267c4d9b48c44490903b46b4,447.4798739169246
d7629981932ce24db6a7b5b517fb45a596617b38,541.4544767270625
310c3f8dd45384575fa7e50214be3bdef8544d34,572.4637529570425
53d44c22cf452cc8853c229cf25fa07a2abf1f28,405.7319690606033
13eccb901c037133fe76ecbbed58904572ff2775,489.90590179908145
abc18711518dabe7e3a5b7baa7de479630772981,553.7726338454169
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,473.1797977484058
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,414.0234457503958
cfacab7dac22d85fa964377ea32b4be78a3b648e,490.3591702880499
dafda14a14ae17b06457a9c751ca709641fa2a43,491.55787343435395
e254342fabb9a77fb9d3e975a61a3e30928adfda,553.7924174158409
2983370b79c09bf78418e4335e0884bb926a5fb0,481.57248896830197
0807d301b8c5484c9bace1f909f1e76b8656c91e,537.1378561980721
4816f04ccbaa1e4b65de8f216a428e1a35cec252,434.3169387387388
00ad5d5600298c70d3a4511ef2e84a483bb22c86,409.1344335154157
7b807ff1f62f5e196af28f0b495c359dccba903e,452.81838741040326
3827e819a620d8f9a085c22cea412b1865aed0c7,451.1901903303227
8f8c6bc5499c24cda37005caa310b7207d7801ed,585.6540400354066
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,420.79524283356284
da2d48a8443b76c28d3073a76005e912d2e152b4,576.0290888740494
3e5fa0fda2258366ec6de455735875bd7a86e30a,409.2647770519728
9d8fbcca019a71a67c870dce2de462a019da9c69,526.0560169797556
3dfe82e880147acb09c7170075a65b923c53b6d0,498.07821640557813
c6b1200a3cda2550da02561106d01d043db73a44,393.0158014912216
17a85e2166e19b1993126fbff01206beae738a06,645.5443323255291
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,450.8399661890811
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,534.4534196908422
0ebc697a57f14982a84f3eec580484644f6c000a,532.9947624928141
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,460.95124362959507
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,472.8083879026558
446ced3e5fde8d61781304cb4e9e9fe131628a50,545.8987605190996
8e02a8d2104547a599667b38312691bd19b3bb05,489.8635828945796
e490a4b077b1d2750db453b48f6ad43a55cbedcb,603.2216322203484
e4c9df4005db1531039b317e86eaaeac4b06c4fe,574.5695520215195
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,403.6181019726488
281fdf12804aeed37efddf06d2f156149fa25757,545.022815449127
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,574.5476134925489
87fdb4510def669e4fa6434518d67d253058d250,474.2748472072609
e1e7281374350c1d8823d83d22a4f29aafada269,496.0609771280739
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,468.5983687135845
6769b690480fee480998f11ab1791b1ac6ea398f,531.8846179784521
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,591.5007954320505
ba2f1709027e9bf363be7f6de512132f7d4af757,491.29545315441453
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,406.38642325416276
6e91321e228d6d4dd87f9730a6551d72b33931ee,395.43974763819097
1e48758bf7f8af48969afa1e56ffee66f92f41d2,492.00088200433197
78ce05c90219380972197a06065cfb5a684f8b86,506.2311333197041
d1937748cc2c90942de393c34c2255137c803eb2,510.44964899001207
c133dc2945c16fb60ae37db0bc7743959f3da3d8,376.73424244397347
83fa6da48f33782c6dcc3ff3a64a94022221df13,370.05537271355377
d26a47079931199956f0b05bd3dcae4a0273459d,399.7201663849585
d302df44c6e15373315852331ebd3b6dbbb4f2cc,595.3818734572297
7c75c93b5545fdd9e5beb09c956a693548424643,430.6743059151647
85850927c26adce658c878c72674532ff1355a0a,489.244782328023
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,461.54233051385324
ffbae0ca9e948254b873fc862b12fe39957058e3,490.4457306863985
b96064b65630b4832f20c47ce3b7ed5f9be9a052,470.120848153505
f15ba67882369b617b42295b716c82d8e5af5c70,625.3143285118059
4231b98f39f34149443bd70a4ccef54336a925b1,601.9243859859956
f35249833d1bebb70b5fa6345904cb0e3f222600,618.0544614485678
407d69d21909f9944c6ae17a2a3266993b2a5846,552.7671068554756
e4af0fe1eece28c3316bdb5f7859e0555d816adb,561.8214977542751
01ece8c37e9e349da24020b3a914426b212bf893,539.5887641109862
e2340afbf8f44e672546d21c55a7f16918540ae5,521.3377104754707
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,468.09415479416066
fa6c1cf41ff915d405e1f65f10f564a117baba9d,497.2921235185064
95b67d2b35b0e9d32ffa518017824bb909f823ff,612.2803283082245
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,565.8479850094164
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,406.08816706908635
e764e0c5d6420b20733cd195050ece92813088a8,458.7988516212429
5885904584fd96c4b81b1c7dba12d3069f1279e7,491.72700840554364
f3d828523fb53b206d38e0d6c383dcb8386fff06,460.9856466455411
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,438.46201170779943
d93f82953b232e32f09c49980023a6dd5190f82e,400.86219171759694
ebb32cf7d8b122a5dabd41723d31d834147b0944,450.99630605652135
7ede2e4d7b38337e9819adbcd29f493efaf1422f,466.52905676196053
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,414.863108972084
4c655a6be04f11039d8691c84f32a127aa31302b,439.8816674103417
9b11807d3cd299ae7c4673b996efde237367869f,455.8830061427858
e8f1b07f87537cb6dfa1ad1427023dc333615908,461.28360497455355
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,647.5275019338959
ef18490c7eb36b305d531c27369096537d08755f,406.84540049262466
c69a7ad481dacbef32e5b399675ec26c653c0983,482.9059607247668
cf762d282e71afd27f192bfecbea9deecf0e48dd,402.67362800098726
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,484.2134509179657
f97331e59feafd161d011018f9c74fba1fae199f,526.6490590496588
58aa87c8d62f7e274075e201f0321699b63a2449,471.02220117255115
c098d4843d7e2c6f092659d6c7e856561e1bf965,479.3076992813835
69b82b274c4e45630e076443ad0f92022d55f561,529.4432481184828
88c09b0e47df70ac2a800ee9356c07c149e47965,502.816067294247
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,478.3950672418496
130552305b1d235736ead954f3a39a31a5e26a85,474.15676213634663
38a2d03c567e15017340fc668151031745829f6f,414.22680107296776
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,510.2797839980051
f34367830fcea24bed44531a21723c743aa23388,411.20834270114915
2947711097206170cb5cfcad8b3264e7d46cf84b,532.2714153323168
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,390.7782911236558
4236bab9aa4fda581822d73b2673e18173259236,589.3226042706917
8b74ecf4de459564720217586afd122cdd9a8dc7,363.47488898018287
3159104a8cb51f88391d02e5679c7b8164e3cf3c,400.4069367244823
ea71616417d91e7c2de90e3cc7e429379b8cf720,508.34816989014735
b88b2ecdda851269372c7abd185d062a7e6d2c06,533.9004350230534
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,400.067986511315
d945f52c48de4820b70d2ff189e79d3533d6ad19,454.78838747328723
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,529.6399570250329
52feee56c52b89353482d8ff79596da74721397d,458.7381660411269
4e18ab8ae4fd83938f5494798f508d5367cac2d2,429.8609394235066
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,422.2137974775858
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,457.62200794046726
54ff102165b4e93fac3b1f5da7f71819da23748e,422.42743431692645
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,405.1479114389218
2d5560d6dbef33600be60952b3aca292c59ea7b0,447.3416987292817
980beb6549cdfb6c50c021ebac3193ab8a767283,442.8549415875409
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,373.50982946331214
976c956801b752be72d06bf859a82f6f8d81f125,489.5491594832713
18f200b076c037a10fa275ac170a70490f5dfbb2,407.2109441467968
cee30066639835f12782e9590849ca897ac1b171,633.8160576443953
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,506.0514058524026
0181d96df3733bc40c221a488d453f150d34d829,495.0833258316783
c9d8c520f64aa59e3b241482268d5071698514b7,483.63666007735856
e4429cb4643af3638695f52912a9594f6bb5254a,506.70187831528597
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,566.9456131470114
23aa1ab1064be4febd0b0e54f239176bac13d4a2,545.6029726251404
813c8241c45c9baf7cc1ecae80a0690059c3d99f,543.3749998270216
27ab51f4028992f4d54134a73a8bf348d9d8474a,435.3572506205643
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,475.83078918769377
4b213cf1f92a34b91d49d99d859efe8a2914694d,507.9662212897475
63393ce3741aba030985130fbdc82348bc5c964a,511.31584948110014
a0844cd384bb27f263b50028a152e1aea6f3041b,501.14179514748275
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,444.45266749059306
d0acd5258d606e92178448427c5c8b15ab1b4fc8,584.7533408000573
97b06064bbe6f8ef5c82aad4c36edd13027bd276,506.8779748251002
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,389.1587492069384
51e6eb7de613c8b30620286f5c0f462e81001120,440.87711479088057
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,452.3167183783537
72fb4a27711b359a6195f60a1ecd7e363180e008,490.1536657858246
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,413.11463209708097
39d2bd056fe559e69df7f1ee9598823180c8f7e6,455.51951159280645
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,526.4911103471732
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,596.3027585129419
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,482.0831943422173
4a514b8fa6795dcd5e14ecd1c907d540244f637a,528.9645326748027
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,465.3498657611858
13377ed3698676358403b48d0eda8c7ee1d6aecc,626.7957906950936
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,449.0413656278979
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,488.1848617289795
ffd73716669770ef69fb5db55c040b4bf9ca8876,516.3434426595946
d4348ecffd6bcf2240a87e2894b44b060871b4a8,515.4735225471926
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,432.477254090069
20b0239ad3768ac025647a4114172ab3732b56cb,610.5060585356897
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,452.02331381844215
df2acc0d65eae18026825eea094d5860a7596d0b,604.324433020253
450cca333151ec503717ae505d19a34e1eb101ba,471.95567020274734
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,413.1814685271188
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,626.2023254055606
77b19663f69d3e984be73a22a31d776e7c04c45c,448.3929209638102
54da87b25a92c3b2315e1a6120398c2712416a14,428.26278277401786
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,462.2299475317693
6583c26f055db28ad39587d7222d4bb841e8ea67,496.11315904306593
db9fdf021693e9620c80ed9a4d414557fd6d19f5,362.19791812049016
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,541.7640734897179
a16fec7d39e6888925c45547f002554482b7cdec,380.67340841464033
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,423.33002228319924
422706a8f501b893c3afcf0568ed96d27e48c23e,487.0870017829176
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,495.45692504652584
57b58443cda566f5cf3bd4e500b8623eb9709975,519.6316171603065
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,466.5330015785993
e19c44f83bbd09c6a4225663c603f66d32b8edb6,456.5532191801152
8c000f24fa59f6853dd3934d184bed253ad81c40,530.2366683167403
92d26d442aa39811a925e409313c2155c70bd207,456.66359107121696
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,547.6175815720287
e0046f52481512ec10030f695dd3d56c14963819,575.7310592508927
4c3d0438add4c03cb81a25c5eee309226aa28053,474.25933800554685
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,520.1127729592824
0ae9567502f385d06a8367de33e93952a2ab70c0,527.4701606808443
69d2ddc8bdf8d604a71a2752b116907482329a27,407.8240082138785
a1203344dc3ac6e15e54db1b21423904cdd91800,461.70131663557083
c759ad904d22197f1cf3b5ef9e41ee1609513cea,686.6932863068029
9c116780cc06704304d288d079076f160a17e16e,485.2446601236626
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,415.4533404068983
29ff45ccdb3218636888020586ad0937061d5fce,526.61812189602
42e41941b2e875c39adea29e0316d4463b645bc9,555.8276185068173
8bd03c9e28441366b398da85e8cc788bf1cae5e6,414.39956509102274
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,432.1338352170894
c5a416e9d46068859aa2aba316db0653b8bfe95d,416.80974204830943
79241e179af88eebfc54cb143d00a31f32dc1543,396.332759110137
08388faaa66a1114f5c9f268f91604a87c53bc1c,414.1632684680309
755163a5846bc975b2f56d173b8d007274af14e9,471.8824712638966
9dc8176b2b435cdabef75b6bdba80010da32bdac,475.44320515408936
db58077a6d9064040df91d4c211f102003d2e1e2,485.68335069753516
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,532.5381118205667
16397992b0106ec27c19b528b0e054cd177ebc22,572.4776066811728
ac31ca75101445def2cf48e297b8928655378167,437.29737105717106
8fe81ee79ae22a3b9cd83a833861e0970c565c29,442.05554964273097
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,557.3523072420818
172c3201202c7da0b9a8233e72fde6d0c6f8d388,453.01736983292585
798aa833377b56d48abf3216c1b5a631c3149322,456.88748061315687
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,612.8751491499025
5bc8c472a9d28a0d0f92c9f46470258394d7e363,436.5275340531035
826b79288e1f91a3e15010d40bef197c37340b69,444.3743026123327
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,588.5869638924561
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,534.1141589524216
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,375.32995677584654
fcd382593b2bba0637f03548f6a0d7da6835f51a,456.6391129709625
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,584.5980154102458
a23b332bafcca06eb8cefda864c756f5791de732,551.0122510910409
ff298bf688bde9db13791da42e91b7d40a02bd0a,538.8164996973987
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,521.2640099135407
ddd777e1831b4503bf1ab99610fd57852b52b2c1,448.2772363824896
19e929094c9125d910057a57e7f5848a0664b815,437.28292369503083
c3b3a42edbd7966a308858e9c60a0f5699280255,563.623132987831
69029c08cd046608078c004179d57137c7bc9789,495.17453201211015
06f46db734fb75f5a610d28c37b830c2c0c193c2,491.654989709941
420e2c2feb6b050c91b9badff729fa95cdc9cd73,593.4915324869353
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,558.0627371987998
296c589f825e518bf2656d32ca54043e9642b5e5,496.39538395770853
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,456.95659900364706
69bb73b125a392aa8bcdb97ccb824827a83f02a6,523.4355210572555
41b5f19354c8262b799b2d6fd433f5f056d64c21,374.1287066205874
179e4eb03317a216cce73131c1fe32df6d7affc7,423.28043044565163
683d4874912f09abdb539e4d53f4c466a7b22bec,432.5148931633033
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,445.74375104955186
1e198a957380b99a5522bb8ccd848c77cab55cd4,450.9086268192998
65116120167f20ec93fb8a852a2ae24c6ea83e3b,517.1823147326901
c6cc92d5343c2833343ca95870de90ab97e954ff,524.3015313821239
9b413c2c7b2222d50e112d2ff513eb8becef359c,423.3746252481079
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,566.0930087080965
c389d7fe6b068ae69d9e18e860116bf3e83729f5,454.89150505293253
04b6d3386f2ff30822cea94b2335647b08634f69,426.6893472404563
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,460.6526897158358
f79f9d53534914cc05e3b69b442befc8747d39e5,518.9858010833082
b9dca5370778c64f1743eab56bcff742b312866a,460.84256484990976
f5a8f5810316ca0e32f1891b295b2ff52855031e,504.360242255471
467224cc802895d7c56ddade42b895a4f9feb351,502.9594504241694
ecc35aaab26f1e81337edcca3215aeee255fb4a8,432.30077136606235
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,490.02302877487716
5d6b378efe9bee999365f7e7f2baef121d802554,460.60271726671067
e559b0224c70c5f6375cab74919eda3157a95fa3,401.7858736792373
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,480.727466346333
3450b511f871652abae2d58183296f0e72276a87,409.6925031753726
ac622d213a881f9eafabd518aeb3aaa5b45db706,445.0635814980884
3e560c1c260b4313ad253f31c77cc6737f3778a1,390.6859168775932
cc8c985befebe7bb7783571e9b77943fe08ba612,395.10339161286606
828c1553914afa3fa85435ae1acdcf8d125dd969,525.6656868137666
301cc8580119bd31cc5049ce7de3950bf7359f53,437.2889537136306
e35c8e0bf8466bad9e5a55d141e58928729468fd,400.38390125963815
bce711a004527400034e68bfc44f549f24d23904,479.39079992775476
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,482.88490260709875
bba61862a0d5e374946866314eef256b08869072,417.9045491285691
9834c1fe9a6e135008415863a86272af15f872ba,407.5484278172622
8f751f14b74f7a5583bfaf744c90299d3b02f60f,467.62240028837857
6798578a55f6837578efc13df75af7044f25fc83,575.0050043178844
296d043c4cf92f5472007f8d2b26aef6ff465cc8,468.7918941402944
a14a44ed88d9356f9c732a2bac09796b2142cc14,586.4499051470029
72476117cd53a73c2173cf5ac81e4def90f96ee6,489.90955896170567
a448ecf06c50bac45592d241cfcffe8c91778336,576.1724226239303
c277a60e771011de2be776c1079af2116f7f7cc7,577.9347394679928
6417b48130cec022d06033bd008866e3224b99bf,471.019507364083
d0ae824a3c12796d5707fef22708b1c8d4659176,396.37397498149176
0d82cdb31205110637841bfa1bc54356f610b359,441.7224454571933
706cc284dab3051ced52adeb62818c7bd0ac42f2,432.3694655046136
16bbfb1023120278eea074c72053e5cb81504fe8,412.2772519654785
dfd4c2302f9c0925421d2439c964aeac081a9adf,349.5915364448181
f294190285c04b1d4c5116eb0f3bfee2d4171110,474.4992914085609
555f23ecb19709bbc92ff4f0d2b987306c1416fa,378.0579532193268
8d1967edeeea7561710452a89b98f1baffc32a6a,452.6987768187571
a04d8a60ddffbec04f7951e77d84f570b689cc32,469.0870045673
859c3c94d0bc245c26422abb7f289331ef084797,576.4096515971254
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,587.3931323517182
18b4a466301d3ae63a0a2f84734fa1e69774b180,427.64889588609765
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,408.27392684813674
590de397312d2abf63ccd52fb8f46fa720b4284c,571.9585683621939
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,518.8461287161473
55d252dc2cd12eeb11859aa80654cbb2caed2c88,467.81589916958967
e84cd2e6149416241129c24b20ae6e3cca3bb521,419.5879056203257
b7768c154de5b67a043e4b97c2b0f82d06830f71,506.45117519095004
77328cba4cf800777d4469e48a0cc95fa1f09d4b,453.886232343743
48567b1c49438b0b24e7e338372e08c6b9f09818,463.1920447783482
da93c07fa0a9d683b5d744b341888cc489ebef1d,440.9721104873548
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,401.3267572301063
9c613b956fdd251bda7a8ac21441f5fe67d7f357,449.8208699125654
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,433.69731924314067
09c63fa60a00172475617c0c671b9cc60f149dcf,475.52800259129106
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,446.1700086891831
ec2bd1d568a708cdb28d059820416bdda79557dc,427.83306476516805
fc7bb22ee547c81f2de75c284984a67db00f2322,510.71712493254677
87e42e3f1e79c11b9bec6826b4f814304531478b,449.1600695616946
208b03e228c504e12e4c700aac9495b94b4c7407,599.0314458393425
2e2c64e5e2c9a9679560b233d2ad216ace93f660,475.7171924511299
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,581.4919496310016
493e19b41cfe9968dd0eaba1868bef1b3d84defc,497.55795527046484
bf431548e10941ab81b1a34f92f1cfb01950fd62,482.2861198550993
a91404916fdccca1894af4edbea7666901f6252c,563.4563424600841
940358b0bbccb29c1d2a79529b2172c43da6cf7b,481.43879263183953
947c15e258fbe04cbe9e6beffd2c8a16b959d781,457.24373112637886
293bebfab8bc0f1981e06f74729451ad261c408f,502.94006167149087
21811108f3f9679121c19ea24f253687e2fcdb2d,587.920691385146
e5099c2b9af1492528206c5324fc629b53d39b8e,437.18633683555345
db83eecf9ea6d34183bdfbbd3a294239d209998f,451.8305734695881
4293ce669b29af8502f54e8c681f35ada3faa9e5,390.263577826399
31ff07e2747bafb95752566b0f5a64b922882904,440.7511018680308
fa69a477c4c6483c3bfbbfc691f7be572baca304,561.6417909169842
3b8a8d9ba1ade08724431323599b06bb8979f602,465.68108490985605
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,417.43378153710387
8332264f63ce9bf729b5897f54db6beb4f76178c,404.83089321403247
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,619.8305129547567
2956c2d286a5003ab466c521de37dd1d9c56b138,500.86044593478357
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,424.28857364894407
9da399adb6dbe6f539fe289790b7c7a97f77ba68,518.0710074157047
a644cb43c16195db2b590b4b3acbe78beb00a757,537.0123543397733
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,468.1091004692138
e149f4e025f0dd43bc3f4486a8b51812386e8180,433.7605506886315
229c208f27d32caa49c60a8961a7a0000fa35d0f,509.6848989432085
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,572.7346432880636
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,451.4257042695599
e5f10e690160331385f35e159ed1bc5c4200e1bf,440.31595924422663
4852b5e9f012432260567d41bf04692c73f86f01,456.90120631256184
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,430.5654635934077
9a9a049c1ede532731ab8dd050f076bcf3ca912f,603.8626620464992
f232120e01c15fae99266adceb47be0c3df15e08,421.6443249075188
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,489.3146107671305
56d3ec2cb296719d257acc058f480a344bfd97bb,498.0087725092584
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,512.1907381176724
542aa64a6a87d1833d09c967fc672a88643116c1,412.32282775641954
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,414.25764036658666
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,602.8733645570782
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,653.5613647202132
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,415.2508516005404
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,411.80853232518825
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,430.08353478742254
d79709571e24ee9bf8afab33d06eee7929ac0286,457.1185775944747
1003b7d137a200f66ab4f2d3e05e981d9a023b08,511.4172192940996
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,515.6316117986293
6d5111a9889453975716b90ae82da4435462af9e,438.88360292072684
3f528b6e3b867d4116bae65044d6e271dd65fc8a,449.31241140586894
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,450.26814865772485
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,428.74597094326555
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,585.1837284316854
d0b5a4ff0031607990780a1db353ada430aea498,410.59813400346036
24cad5cf91558b12b45c1212700db673e5ab9b40,419.5341942256292
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,451.08989981269076
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,438.86183673641244
c6d8390bbb0c91ef180da9e1c67318010bd84083,488.82982063485895
a0bf486a224c638a70bebd3cac3b1c1827b9d830,433.2615946558353
1e1a31194dded0ff0f168985aba3dce8bde7daf2,491.02189045437694
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,471.41511717532717
8125c71f5ecbe722eb675219e0450bf75134e9a6,470.6650732017396
27666028586f534a805324eaa3c121f37b991ada,507.47945742897764
2978e2b3b4792932d9265d7f4db581af88d1a921,504.1766017651829
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,439.923969781971
effb9dc8056f1c11243fb0029182555553f03eab,392.6428602388055
17b6e43bff847be21256a445590fa7a7ea7c1b88,455.2170598073035
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,414.29938419171106
a27083eeb56a694649973eb5643a4fbbf14f8498,507.04626298116557
6c6b84d373077d1fb5e174ec6f98c84171e1b014,488.83317353257826
5b7c07974bbc5152dee67fd938d13fc6af6d3956,494.5511693959163
f821fd4401e089f1805edc4133e4ffed07face2b,425.8551403628595
586e7064860818014147f486a6a1588301e6a3bf,522.2461693391259
4f614ed4b5f35844728026fbb84495c6741703f7,512.4974735439358
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,437.18820299150696
810121e807426e1e4817a5e70763ac080d7ac2a4,441.75420813141807
81fb55ca891b7f81ef4d173c02db0966d33623f2,438.9147368786046
d80e565ade74808e6ae79d10f650b873a9d360d6,489.37140087665273
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,482.41818491570814
558fd1cf1dcb66e73f1e4e2f194187e474479d76,452.36004789408
da45016b0cbcc19ead94a81329e18357a188b694,416.8141240435913
91d6ce670cecd35b7f7da283df465ccb09f4fb32,470.58165521891556
292ff64a45a5d097187a7d7fc7ae944523a3b66a,442.77543964486426
c1020ba850c9730056bfaab2ea5546fca7d69bb6,445.15066202101264
4be47d1f5c4fa0c08945883a1245ce93bfb43171,538.4635950100634
3188528b46d4a71ea6646dbd6b682c81f1e02d55,434.08016538165623
89ee650f4b18600df329689aabcd687e8ea3ca5a,526.6005678266391
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,443.82272230717115
7ecdbf15492309acef88a0cea8202c5f753f4be8,627.3322019878927
bc2cbc1470b13023cae4e0b171970c29eab5f8af,568.7314417973927
8650b36bb6108cebc07364fe068238a716575b26,448.4420699005483
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,643.6704578646498
816ba4bae3ff674339493b188abd6946891190a4,408.2073867176181
7f254637ff008fca97bdca8d6341a58aca7b6c6e,562.2964577173426
3f26c9b465e29cbf697ec03a0e29115683a5855a,410.21331140871393
ba0e14a4dbbd763c46777e5f14da21219ffaa172,377.68952171335434
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,410.15576960186945
7528625c7695f25665da7eff0a75b2e42fe25d51,501.81207507886995
80d4a78f2c741178a286f0383946fae0a1b1a452,488.401432944214
f9498d084d82309516f4b32ad5eb0b6ead920b2e,489.355133409204
